"x","y","marks"
318,2600,"1"
318,4513,"4"
319,5111,"3"
319,5042,"2"
319,2079,"1"
319,1710,"1"
319,1273,"1"
319,3311,"2"
319,5338,"1"
320,3916,"2"
320,2708,"1"
320,2214,"3"
320,4705,"3"
320,2329,"1"
320,3272,"2"
320,2521,"1"
320,3902,"2"
320,1154,"1"
320,3791,"3"
320,4033,"2"
321,1232,"1"
321,4252,"2"
321,4754,"3"
321,4612,"3"
321,2378,"1"
321,2279,"0"
321,1105,"1"
321,3289,"2"
322,4928,"2"
322,2957,"3"
322,2239,"3"
322,4822,"2"
322,2314,"1"
322,4949,"2"
322,1963,"1"
322,2050,"1"
323,2119,"3"
323,2698,"1"
323,1825,"1"
323,4860,"2"
323,993,"1"
324,2855,"2"
324,5250,"1"
324,1773,"4"
324,1790,"1"
324,3548,"1"
324,4126,"1"
324,5060,"1"
324,5766,"1"
324,3390,"4"
324,4559,"2"
325,4324,"1"
325,1081,"1"
325,2991,"2"
325,3819,"2"
325,5146,"1"
326,3174,"3"
326,4154,"2"
326,3526,"1"
326,1891,"1"
326,4289,"2"
326,2910,"2"
326,2486,"1"
327,2540,"1"
327,5073,"3"
327,1666,"1"
327,4068,"2"
327,2466,"1"
327,1844,"1"
327,3953,"2"
327,5934,"1"
327,4582,"1"
327,4786,"3"
328,1196,"1"
328,2154,"0"
328,4900,"2"
328,3067,"3"
328,2501,"4"
329,2183,"4"
329,5538,"4"
329,3419,"3"
329,3846,"2"
329,5094,"1"
329,2297,"1"
330,5173,"1"
330,2713,"4"
330,1261,"1"
330,4220,"2"
331,5595,"4"
331,2688,"1"
331,4252,"2"
331,1738,"1"
331,4489,"2"
331,2668,"1"
332,2650,"1"
332,3441,"1"
332,4700,"1"
332,2781,"1"
332,2881,"2"
332,2445,"1"
332,3156,"3"
332,2394,"1"
333,3454,"1"
333,4879,"2"
333,3600,"4"
333,3997,"2"
333,3104,"3"
333,3285,"2"
334,3927,"2"
334,3885,"3"
335,2208,"4"
335,4666,"1"
335,6435,"1"
335,4087,"2"
335,3973,"2"
335,1036,"1"
335,3433,"1"
335,4356,"1"
335,3765,"3"
336,4330,"1"
336,1918,"1"
336,4167,"2"
336,2734,"1"
336,5340,"1"
336,2826,"2"
336,3135,"2"
336,4195,"2"
336,4852,"2"
337,5003,"2"
337,1220,"1"
337,5218,"1"
337,2364,"1"
337,2525,"1"
337,4527,"1"
337,4775,"2"
338,2605,"1"
338,4030,"2"
338,4301,"1"
338,2416,"1"
338,5194,"4"
338,5317,"4"
338,2469,"1"
338,5158,"4"
339,2546,"1"
339,2330,"0"
339,4916,"2"
339,5032,"2"
339,3230,"2"
339,2582,"3"
339,4015,"2"
339,1263,"4"
340,2140,"0"
340,4971,"2"
340,5355,"1"
341,4824,"2"
341,5261,"4"
341,4708,"1"
341,5108,"3"
341,2798,"1"
341,4933,"2"
341,1763,"1"
342,4275,"2"
342,3374,"4"
342,4044,"2"
342,5135,"1"
342,5078,"2"
342,2062,"1"
343,2477,"1"
343,5094,"1"
343,1647,"4"
343,2449,"1"
343,2629,"1"
343,4550,"1"
344,1862,"4"
344,3001,"3"
344,3904,"2"
344,2284,"1"
344,2164,"0"
344,4640,"1"
344,4111,"2"
345,2310,"1"
346,1059,"1"
346,4242,"2"
346,3859,"3"
346,4144,"2"
347,5446,"1"
347,4785,"2"
347,3939,"2"
347,1280,"1"
347,3274,"2"
347,2255,"0"
348,3473,"1"
348,3195,"2"
348,2346,"1"
348,3169,"2"
348,4950,"2"
348,1145,"1"
348,3026,"3"
349,4898,"2"
349,3065,"3"
349,2099,"0"
349,2975,"3"
350,3396,"1"
350,1244,"1"
350,1825,"1"
350,2857,"2"
350,4574,"1"
351,2905,"2"
351,4722,"1"
351,4482,"4"
351,5239,"1"
351,4751,"2"
351,2718,"2"
351,4191,"2"
351,3246,"2"
352,3131,"3"
353,4050,"2"
353,2840,"2"
353,2211,"1"
353,2485,"1"
353,2466,"1"
353,1018,"1"
353,2186,"1"
353,1498,"1"
353,4173,"2"
353,4536,"1"
354,4875,"2"
354,3955,"2"
354,3748,"1"
354,3296,"2"
354,2598,"4"
354,4837,"2"
354,4352,"1"
354,1950,"1"
355,3732,"4"
355,4996,"2"
355,5578,"3"
355,3975,"2"
355,2378,"1"
355,3784,"1"
356,5318,"4"
356,3833,"2"
356,1776,"4"
356,3435,"1"
356,2506,"1"
356,2567,"1"
357,2683,"1"
357,2446,"1"
357,2537,"1"
357,3879,"2"
357,2760,"2"
357,3757,"1"
357,4318,"2"
357,2513,"4"
357,1697,"1"
358,4679,"1"
358,2036,"1"
358,5213,"3"
358,5078,"2"
358,2414,"3"
359,3545,"1"
359,2815,"2"
359,1646,"1"
359,2936,"3"
359,2326,"0"
359,3925,"2"
360,5265,"4"
360,4934,"2"
360,4222,"2"
360,5186,"3"
361,1000,"1"
361,2233,"1"
361,4654,"1"
361,3416,"3"
361,3266,"2"
361,4371,"1"
361,4768,"2"
361,1882,"1"
361,2393,"1"
361,2160,"0"
362,1186,"1"
362,4916,"2"
362,2118,"4"
362,4124,"3"
362,1218,"1"
362,3151,"3"
362,5106,"2"
362,1722,"4"
362,1761,"1"
362,5042,"1"
362,1796,"1"
363,1295,"1"
363,3364,"4"
363,2621,"1"
363,4300,"1"
363,2219,"1"
363,1576,"1"
364,4803,"2"
364,4155,"2"
364,2432,"3"
364,1774,"4"
364,3324,"4"
364,1845,"1"
364,2353,"1"
364,2301,"1"
364,3814,"2"
365,4848,"3"
365,4625,"4"
365,5634,"1"
365,5341,"4"
365,2917,"2"
365,5158,"3"
366,5132,"3"
366,3745,"1"
366,1677,"1"
366,4594,"1"
367,4981,"2"
367,3896,"3"
367,2876,"2"
367,3113,"3"
367,2133,"0"
367,4964,"2"
368,4037,"2"
368,1538,"1"
368,3343,"4"
368,6630,"1"
368,3087,"3"
369,4197,"2"
370,2595,"1"
370,3174,"3"
370,3282,"2"
370,3201,"2"
370,1973,"1"
370,4894,"2"
370,3007,"3"
370,2650,"1"
371,2186,"1"
371,1635,"4"
371,2026,"4"
371,5209,"1"
371,1246,"1"
371,4069,"2"
372,2740,"2"
372,1487,"1"
372,1269,"1"
372,4998,"2"
372,4102,"2"
372,3601,"4"
372,5245,"4"
372,5318,"1"
372,1663,"1"
373,1152,"1"
373,4551,"1"
373,2278,"0"
373,5362,"1"
373,2967,"3"
373,2774,"2"
374,4947,"2"
374,2714,"2"
374,4341,"1"
374,4728,"2"
374,4137,"2"
374,1097,"1"
374,2151,"1"
374,3385,"1"
375,3059,"3"
375,3446,"4"
375,3135,"3"
375,4320,"1"
375,1113,"4"
375,3855,"2"
376,3403,"1"
376,3528,"4"
376,3465,"1"
376,5294,"1"
376,1746,"1"
376,1703,"3"
376,3552,"1"
377,3262,"2"
377,2923,"2"
377,2755,"2"
378,2094,"4"
378,2420,"3"
378,4816,"2"
378,2463,"1"
378,2058,"4"
378,2333,"3"
378,4432,"1"
378,5074,"2"
378,2205,"1"
378,2401,"2"
378,4285,"1"
378,3036,"2"
378,4863,"2"
379,4176,"2"
379,2376,"1"
379,963,"1"
379,3946,"2"
380,2307,"2"
380,4879,"2"
380,5115,"2"
380,3991,"2"
380,5093,"2"
380,3920,"2"
380,5017,"2"
380,1201,"1"
380,2361,"1"
381,1817,"1"
381,1042,"1"
381,5226,"1"
381,4656,"1"
381,2802,"1"
381,3765,"3"
381,2619,"1"
381,4489,"4"
381,2039,"4"
381,4264,"2"
382,1952,"1"
382,2485,"1"
382,1075,"1"
382,2549,"0"
382,987,"4"
382,1778,"1"
382,4456,"4"
382,3744,"2"
382,4929,"2"
382,2850,"2"
382,4041,"2"
382,2017,"1"
383,5047,"2"
383,2441,"3"
383,3512,"4"
383,4154,"2"
384,1897,"1"
384,3479,"1"
384,2570,"3"
384,3218,"2"
385,2875,"2"
385,5193,"1"
385,3896,"3"
385,1015,"1"
385,2509,"4"
385,2000,"4"
385,1836,"0"
385,4301,"2"
386,4899,"2"
386,2594,"1"
386,5032,"2"
386,2934,"2"
386,4694,"1"
386,5342,"4"
386,4611,"4"
386,4220,"2"
386,3967,"2"
386,1403,"1"
387,1987,"4"
387,2390,"2"
388,5407,"1"
388,2233,"2"
388,1925,"1"
389,4993,"2"
389,3240,"2"
389,2680,"1"
389,1643,"1"
389,3167,"2"
389,2158,"1"
389,1618,"1"
389,4726,"2"
390,4971,"2"
390,3290,"3"
390,2197,"1"
390,3494,"1"
390,3824,"2"
390,3362,"1"
390,4892,"2"
390,4121,"2"
390,1534,"1"
391,2949,"3"
391,2526,"4"
391,4949,"2"
391,3349,"1"
391,4910,"2"
391,1177,"1"
391,2075,"0"
391,1867,"1"
391,5136,"2"
392,4634,"1"
392,1495,"1"
392,3104,"3"
393,4844,"2"
393,3431,"1"
393,4749,"2"
394,2372,"2"
394,1556,"1"
394,2255,"2"
394,1698,"0"
394,3801,"2"
394,1971,"1"
394,3259,"2"
394,966,"1"
394,2181,"2"
394,5368,"4"
394,2765,"2"
395,2733,"2"
395,3191,"2"
395,1725,"0"
395,2307,"2"
395,1383,"4"
395,4805,"2"
395,5165,"2"
395,2415,"2"
395,3147,"2"
395,2336,"2"
396,4324,"1"
396,5094,"2"
396,5054,"2"
396,3784,"2"
396,4666,"1"
396,3861,"2"
396,2276,"2"
396,5313,"4"
396,4773,"2"
397,5725,"4"
397,5293,"1"
397,4083,"3"
397,5013,"2"
397,4151,"2"
397,3925,"2"
398,4601,"1"
398,1955,"0"
398,1144,"1"
398,3374,"1"
398,2610,"1"
398,5431,"1"
398,4709,"2"
398,2836,"2"
398,2877,"2"
398,2208,"2"
399,5119,"2"
399,2501,"4"
399,3543,"4"
399,3077,"3"
399,2707,"2"
399,4183,"2"
399,4011,"2"
399,3564,"1"
400,2578,"4"
400,1215,"1"
400,2104,"2"
400,3330,"1"
400,2624,"1"
400,1801,"3"
400,2789,"1"
400,987,"1"
400,3360,"4"
400,1671,"1"
400,4222,"2"
401,2431,"2"
401,5005,"2"
401,1838,"1"
401,2479,"1"
402,4301,"2"
402,5074,"2"
402,1125,"1"
402,1044,"1"
402,4890,"2"
402,5269,"1"
403,2952,"3"
403,5341,"1"
403,3508,"1"
403,3746,"1"
403,4997,"2"
403,4650,"1"
403,4041,"1"
403,2995,"3"
404,4064,"2"
404,4444,"1"
404,3405,"1"
405,5214,"1"
405,4871,"2"
405,1364,"1"
405,4632,"1"
405,4829,"2"
405,3179,"2"
406,2355,"2"
406,3526,"1"
406,4241,"2"
406,4358,"1"
406,5029,"2"
406,2007,"1"
406,2741,"2"
406,2852,"2"
406,3042,"3"
406,4287,"2"
406,3903,"2"
407,4610,"4"
407,4722,"2"
407,1774,"1"
407,3120,"3"
407,1154,"1"
407,1821,"1"
407,1934,"3"
408,3305,"1"
408,3626,"4"
408,2549,"1"
408,5663,"0"
408,5245,"3"
408,968,"1"
408,3945,"2"
409,4124,"2"
409,2377,"2"
409,4643,"1"
410,3988,"3"
410,4949,"2"
410,3491,"1"
410,2163,"2"
410,1986,"1"
410,948,"1"
410,2062,"0"
410,4984,"2"
410,3244,"2"
410,3473,"1"
411,3340,"1"
411,2399,"2"
411,3209,"2"
411,2258,"2"
411,2643,"1"
411,2512,"1"
411,1651,"1"
412,2916,"2"
412,5705,"3"
412,5003,"2"
412,2615,"4"
412,1593,"3"
412,1612,"1"
412,5150,"2"
412,1953,"0"
412,2122,"2"
412,4676,"1"
412,6545,"4"
413,3812,"2"
413,2591,"0"
413,4225,"2"
413,2751,"1"
413,1569,"4"
413,4916,"2"
413,2029,"1"
413,3765,"3"
413,3227,"2"
413,1750,"3"
413,5016,"2"
414,2298,"2"
414,2492,"1"
414,4784,"2"
414,3923,"2"
414,5104,"2"
414,3445,"1"
414,4146,"2"
414,4632,"1"
414,2320,"2"
414,1018,"1"
415,5728,"3"
415,4254,"2"
415,1905,"1"
415,2876,"2"
415,2773,"1"
415,2143,"2"
415,1847,"1"
415,4621,"1"
415,4658,"4"
415,4205,"3"
415,4272,"2"
416,5047,"2"
416,3830,"2"
416,5227,"4"
416,4761,"2"
416,5413,"4"
416,5193,"2"
416,3161,"2"
417,2276,"2"
417,5174,"2"
417,2423,"2"
417,2440,"2"
418,2942,"3"
418,3885,"2"
418,4169,"2"
418,992,"1"
418,4333,"2"
418,3191,"2"
418,5754,"3"
418,4739,"3"
418,5123,"2"
418,2200,"2"
419,1939,"1"
419,1083,"1"
420,3974,"3"
420,1161,"1"
420,3504,"1"
420,4239,"2"
420,2239,"2"
421,3063,"3"
421,4308,"2"
421,5086,"2"
421,3796,"2"
421,1684,"1"
421,5070,"2"
421,4886,"2"
421,2346,"2"
422,3739,"4"
422,1115,"1"
422,4823,"2"
422,2536,"1"
422,4859,"2"
422,3100,"3"
422,3857,"2"
422,2178,"2"
423,4027,"2"
423,1285,"1"
423,3781,"2"
423,805,"1"
423,2960,"3"
423,2700,"2"
423,2728,"1"
423,5139,"2"
423,1864,"1"
424,2375,"2"
424,1628,"1"
424,930,"1"
424,2524,"1"
424,4520,"4"
424,4802,"2"
424,4596,"1"
424,1813,"1"
425,3137,"3"
425,2676,"2"
425,4690,"2"
425,3490,"1"
426,2467,"2"
426,3345,"1"
426,1381,"4"
426,1143,"1"
426,2072,"2"
426,5313,"4"
426,3452,"1"
426,3303,"1"
426,3327,"1"
427,1831,"1"
427,1706,"1"
427,3421,"1"
427,5452,"1"
427,2568,"1"
427,2051,"1"
427,2849,"2"
427,4671,"2"
428,2622,"1"
428,3366,"1"
428,2092,"2"
428,2994,"3"
428,3280,"1"
428,4101,"1"
428,5117,"2"
428,1952,"1"
428,4642,"1"
429,900,"1"
429,1981,"1"
429,1541,"1"
430,4068,"1"
430,2887,"2"
430,4258,"2"
430,5001,"2"
430,4226,"2"
430,4703,"2"
430,5298,"4"
431,2334,"2"
431,3539,"4"
431,5214,"2"
431,1764,"3"
431,4841,"2"
431,4788,"2"
431,3519,"1"
431,4719,"2"
431,5046,"2"
431,4119,"2"
432,2598,"4"
432,5250,"3"
432,3077,"3"
432,5679,"1"
432,3479,"0"
432,4002,"3"
432,3393,"1"
432,4976,"2"
432,1350,"1"
432,1932,"1"
432,3870,"2"
433,1126,"1"
433,2502,"3"
433,2128,"2"
433,2762,"1"
433,5027,"2"
433,2900,"2"
433,1846,"3"
433,3953,"3"
433,2218,"2"
434,2148,"2"
434,4466,"4"
434,4278,"2"
434,2924,"2"
434,3893,"2"
435,5849,"1"
435,3193,"2"
435,3220,"2"
435,5078,"2"
435,1585,"0"
435,6560,"1"
435,4748,"2"
436,2541,"1"
436,4942,"2"
436,2867,"2"
437,1908,"4"
437,4138,"3"
437,5714,"3"
437,2964,"3"
437,2176,"2"
438,4769,"2"
438,1661,"3"
438,963,"1"
438,2655,"1"
438,4296,"2"
438,3799,"2"
438,3490,"0"
439,5234,"3"
439,5262,"1"
439,5065,"2"
439,4902,"2"
439,3467,"1"
439,4193,"3"
440,3746,"1"
440,1886,"0"
440,3107,"3"
440,5737,"3"
440,5328,"1"
440,5088,"2"
440,1519,"4"
441,1566,"1"
441,3906,"2"
441,2686,"2"
441,4166,"3"
441,3162,"2"
442,3268,"4"
442,2413,"2"
442,4818,"2"
442,4668,"2"
442,5139,"2"
442,1681,"1"
442,5107,"2"
442,3023,"3"
442,2196,"2"
442,3507,"1"
442,2160,"2"
443,6159,"1"
443,1793,"3"
443,3296,"1"
443,1473,"4"
443,3831,"2"
443,5188,"2"
443,2111,"2"
443,3053,"3"
444,4560,"1"
444,4523,"1"
444,5436,"1"
444,2333,"2"
445,4207,"3"
445,2715,"2"
445,4616,"1"
445,2367,"2"
445,2559,"4"
445,3929,"3"
445,5159,"2"
445,5267,"1"
446,2132,"2"
446,2069,"2"
446,1868,"1"
446,4797,"2"
446,2423,"2"
446,5768,"1"
447,2970,"3"
447,2951,"3"
447,3771,"2"
447,1703,"1"
447,1606,"1"
448,6497,"1"
448,3090,"2"
448,3130,"2"
448,4229,"2"
448,3648,"1"
448,1042,"1"
448,2522,"1"
448,5027,"2"
448,1494,"4"
448,2673,"2"
448,2273,"2"
448,3286,"1"
449,2347,"2"
449,2234,"2"
449,5210,"2"
449,4368,"1"
449,5051,"2"
449,5707,"1"
449,2437,"2"
449,4305,"2"
449,3306,"1"
450,3872,"2"
450,3957,"3"
450,1819,"0"
450,3976,"3"
450,4472,"4"
450,4640,"3"
451,4247,"2"
451,4328,"2"
451,3326,"1"
452,2022,"1"
452,3427,"3"
452,3403,"1"
452,4776,"2"
452,1775,"3"
452,2697,"2"
452,2301,"2"
452,3344,"1"
452,3788,"2"
452,4268,"1"
452,3814,"2"
452,4678,"2"
453,4719,"2"
453,3848,"2"
453,4407,"1"
453,1135,"1"
453,3173,"2"
453,5971,"1"
453,5124,"2"
453,4122,"2"
453,2838,"2"
453,2254,"2"
453,1544,"1"
454,1962,"2"
454,4836,"2"
454,1650,"0"
454,1021,"1"
454,2577,"1"
454,2049,"2"
455,4735,"2"
455,3371,"0"
455,3247,"4"
455,920,"1"
455,2606,"1"
455,4920,"2"
456,2474,"2"
456,3385,"4"
456,5076,"2"
456,1078,"1"
456,3445,"4"
456,1719,"1"
456,4697,"2"
456,2322,"2"
457,4085,"3"
457,2998,"3"
458,1108,"1"
458,2873,"1"
458,4866,"2"
458,5310,"1"
458,4991,"2"
458,2541,"1"
458,4974,"2"
458,2152,"2"
459,2752,"3"
459,3188,"2"
459,5812,"1"
459,4448,"4"
459,2217,"2"
459,2134,"2"
459,2338,"1"
459,2455,"2"
459,3747,"0"
459,3264,"1"
459,2624,"1"
459,4209,"3"
459,2108,"2"
460,2898,"2"
460,4144,"3"
460,5037,"2"
460,5339,"1"
460,3214,"2"
460,4756,"2"
461,1628,"1"
461,1851,"1"
461,2084,"2"
461,4941,"2"
461,3787,"2"
461,5789,"1"
461,5772,"1"
462,3495,"4"
462,1521,"1"
462,3460,"4"
462,4585,"4"
462,5486,"1"
462,2193,"2"
463,4294,"2"
463,2971,"3"
463,322,"1"
463,1314,"1"
463,5134,"2"
464,4801,"2"
464,1678,"1"
464,2170,"2"
464,2391,"1"
464,1756,"1"
464,1901,"1"
464,5109,"2"
465,1736,"1"
465,3275,"1"
465,3990,"2"
465,1553,"1"
465,2919,"2"
465,2503,"2"
465,2786,"1"
466,4173,"3"
466,6617,"1"
466,3164,"2"
466,4740,"2"
467,5288,"1"
467,1364,"1"
467,4352,"1"
467,4628,"2"
467,5173,"2"
468,2658,"2"
468,3100,"3"
468,4658,"2"
468,5196,"2"
468,3056,"3"
468,2554,"1"
468,4781,"2"
469,4892,"2"
469,2065,"2"
469,5227,"2"
469,5748,"1"
469,5018,"2"
469,3314,"1"
469,1577,"1"
469,5255,"1"
469,4463,"4"
470,4958,"2"
470,4769,"2"
470,1812,"4"
471,2635,"2"
471,3383,"1"
471,1339,"1"
471,2355,"2"
471,4116,"2"
471,2843,"1"
471,1604,"1"
472,3797,"2"
472,2533,"2"
472,3353,"1"
472,4479,"4"
472,3890,"2"
472,3911,"2"
472,5058,"2"
472,3950,"3"
472,3472,"1"
473,3870,"2"
473,4688,"2"
473,2445,"2"
473,3855,"2"
473,3632,"0"
473,2520,"2"
474,3834,"2"
474,4394,"3"
474,3256,"1"
474,5089,"2"
474,1788,"1"
474,3417,"1"
474,3286,"1"
474,6587,"1"
474,4093,"2"
475,2857,"3"
475,3334,"1"
475,3533,"1"
475,1951,"1"
475,4337,"2"
475,1831,"1"
475,3754,"1"
475,2236,"2"
475,2256,"2"
475,4234,"2"
475,2431,"2"
475,2216,"2"
476,5320,"1"
476,4844,"2"
476,1629,"1"
476,3028,"2"
476,4927,"2"
476,5125,"2"
476,2473,"2"
477,5551,"4"
477,2490,"2"
477,4051,"3"
477,4708,"2"
477,4637,"2"
477,6648,"1"
478,3074,"2"
478,4562,"1"
478,4202,"2"
478,4026,"2"
478,5143,"2"
478,1658,"1"
478,2413,"2"
478,3664,"4"
478,5369,"1"
478,5207,"2"
478,3394,"0"
479,1928,"1"
479,3190,"1"
479,2140,"2"
479,1538,"0"
479,2701,"2"
479,3341,"1"
479,1703,"1"
479,1869,"1"
479,4317,"2"
479,2585,"1"
480,3002,"3"
480,3738,"1"
480,2116,"2"
480,2162,"2"
480,3721,"4"
480,2612,"1"
480,1521,"1"
480,4175,"3"
481,1765,"4"
482,1732,"0"
482,4675,"2"
482,3155,"2"
482,862,"1"
482,2187,"2"
482,1639,"1"
482,2879,"0"
482,1914,"1"
483,5529,"1"
483,6756,"1"
483,4266,"2"
483,5507,"1"
483,4141,"2"
483,4866,"2"
483,2096,"2"
483,3371,"0"
483,3234,"1"
483,4801,"2"
484,3772,"2"
484,4764,"2"
484,2755,"1"
484,2677,"2"
484,5274,"4"
484,5264,"1"
484,2268,"2"
484,3810,"2"
485,2333,"2"
485,2308,"2"
486,1995,"4"
486,2940,"2"
486,4467,"4"
486,5478,"1"
486,5336,"1"
486,5249,"1"
486,3976,"3"
486,4369,"1"
486,4982,"2"
486,1943,"4"
486,2461,"2"
487,3705,"1"
487,5031,"2"
487,4742,"2"
487,5800,"1"
488,3301,"3"
488,5161,"2"
488,5066,"2"
488,5009,"2"
488,5308,"1"
488,3212,"2"
488,1622,"1"
488,1218,"1"
488,1193,"1"
489,2070,"2"
489,4076,"3"
489,3125,"2"
489,2657,"2"
489,2372,"2"
489,4897,"2"
489,1555,"0"
489,2541,"2"
490,4591,"3"
490,5520,"1"
490,4626,"2"
490,3607,"4"
490,5359,"1"
490,3258,"1"
490,2395,"2"
491,4778,"2"
491,2637,"2"
491,1355,"1"
491,2773,"2"
491,4104,"2"
491,2200,"2"
492,1808,"1"
492,2619,"1"
492,6212,"1"
492,4088,"2"
492,3342,"0"
492,3858,"2"
492,3407,"4"
492,1238,"1"
492,4644,"1"
493,4999,"2"
493,1748,"4"
493,3930,"2"
493,4714,"2"
493,4482,"1"
493,3057,"2"
494,3789,"2"
494,5498,"1"
494,3754,"2"
494,5104,"2"
494,4945,"3"
494,2733,"2"
494,2428,"2"
495,5217,"2"
495,4572,"1"
495,3077,"2"
495,3636,"1"
495,3468,"4"
495,6588,"1"
495,1589,"1"
495,4292,"2"
495,1722,"1"
495,4328,"2"
495,3026,"2"
496,3892,"3"
496,1508,"1"
496,4024,"2"
496,4003,"3"
496,5192,"2"
496,4654,"2"
496,3317,"0"
496,1693,"1"
496,2234,"3"
496,2492,"2"
497,3282,"3"
497,1037,"1"
497,2167,"2"
497,882,"1"
497,4310,"2"
497,5262,"1"
497,2716,"1"
497,3445,"1"
497,2691,"2"
498,5833,"1"
498,4861,"2"
498,2045,"3"
498,2150,"2"
498,4544,"1"
498,2989,"2"
498,1651,"1"
499,4394,"4"
499,2901,"1"
499,2216,"2"
499,3194,"2"
499,2281,"2"
499,3364,"0"
499,5122,"2"
500,3168,"1"
500,619,"1"
500,4581,"1"
500,1847,"1"
500,4345,"1"
501,4146,"2"
501,3097,"1"
501,1899,"1"
501,4201,"3"
501,4235,"2"
501,5802,"1"
501,1610,"1"
502,4915,"2"
502,1985,"0"
502,3986,"3"
502,5091,"2"
502,2118,"2"
502,1929,"1"
502,2968,"3"
502,1528,"0"
502,5537,"1"
503,2536,"2"
503,2349,"2"
503,2584,"1"
503,2463,"2"
503,5274,"1"
503,5354,"4"
504,3228,"1"
504,4127,"2"
504,5931,"3"
504,6748,"1"
504,4790,"2"
505,3734,"1"
505,3390,"1"
505,4606,"1"
505,2747,"2"
505,2788,"2"
505,4821,"2"
505,3553,"1"
505,5301,"3"
505,4471,"4"
505,2632,"2"
505,2251,"3"
506,2304,"2"
506,5249,"2"
506,3703,"1"
506,3876,"3"
506,4724,"2"
506,4097,"2"
507,5036,"2"
507,5145,"1"
507,5170,"2"
507,5327,"1"
507,2189,"2"
507,5072,"2"
507,2658,"2"
507,3030,"2"
508,4318,"2"
508,853,"1"
508,3853,"2"
508,3824,"2"
508,4363,"1"
508,4109,"2"
509,1773,"0"
509,4691,"2"
509,1541,"1"
509,5111,"2"
509,3272,"3"
509,1564,"0"
509,3298,"3"
509,5498,"1"
509,3343,"1"
510,1403,"1"
510,1825,"1"
510,5016,"2"
510,2676,"2"
510,1269,"1"
511,3978,"3"
511,718,"1"
511,4050,"2"
511,2760,"2"
511,2432,"2"
511,3210,"0"
511,2983,"2"
511,3931,"3"
512,2707,"1"
513,2414,"2"
513,2692,"2"
513,5051,"2"
513,2518,"2"
513,4080,"3"
514,5592,"1"
514,4671,"2"
514,2552,"2"
514,5556,"1"
514,4903,"2"
514,3957,"3"
514,3051,"1"
514,3179,"2"
514,4162,"2"
515,4968,"2"
515,3585,"1"
515,2228,"2"
515,2607,"1"
516,1860,"1"
516,2396,"2"
516,1589,"3"
516,4250,"2"
516,4307,"2"
516,5523,"1"
516,2064,"2"
516,5311,"1"
516,2017,"4"
516,1994,"1"
517,3251,"1"
517,4267,"2"
517,4584,"1"
517,1727,"1"
517,3384,"2"
517,4734,"3"
518,4502,"4"
518,4112,"3"
518,5810,"4"
518,4844,"2"
518,3917,"2"
518,3534,"1"
518,4992,"3"
519,4327,"2"
519,3769,"2"
519,5230,"2"
519,2039,"2"
519,4929,"2"
519,5292,"4"
519,2638,"2"
519,5185,"2"
519,2447,"2"
519,2360,"2"
519,4749,"3"
519,1302,"1"
519,1151,"1"
520,3784,"2"
520,4884,"2"
520,865,"1"
520,5388,"4"
520,2533,"2"
520,3460,"1"
521,2107,"2"
521,3315,"1"
521,5151,"1"
521,2331,"2"
521,1698,"1"
521,4857,"2"
521,3194,"1"
521,5341,"2"
521,4231,"3"
521,2500,"2"
522,5361,"1"
522,2119,"2"
522,890,"1"
522,822,"1"
522,928,"1"
522,5310,"1"
522,3029,"2"
522,2266,"2"
522,2728,"2"
523,2284,"2"
523,973,"1"
523,2477,"2"
523,4346,"1"
523,947,"4"
523,4650,"2"
523,5871,"4"
523,3903,"2"
523,4410,"1"
523,1626,"1"
524,3360,"1"
524,1745,"1"
524,1663,"0"
524,5077,"2"
525,2690,"2"
525,2974,"2"
525,3998,"2"
525,5270,"1"
525,2461,"2"
525,1925,"1"
526,4371,"1"
526,5845,"1"
526,4538,"1"
526,2141,"2"
526,3099,"1"
526,3725,"1"
526,2096,"2"
527,4389,"4"
527,2568,"2"
527,3211,"0"
527,3943,"3"
527,3758,"2"
527,4093,"2"
528,3123,"1"
528,5197,"2"
528,3276,"1"
528,5206,"2"
528,3331,"0"
528,5013,"2"
529,4712,"3"
529,2078,"2"
529,3182,"1"
529,3928,"2"
529,2825,"1"
529,4134,"3"
529,4023,"3"
529,1383,"1"
530,4697,"2"
530,3065,"1"
530,4789,"2"
530,2782,"1"
530,5027,"2"
530,4767,"2"
530,997,"1"
531,2241,"2"
531,3887,"2"
531,4629,"2"
531,4559,"1"
531,3961,"3"
532,1902,"4"
532,3228,"1"
532,4114,"3"
532,6803,"1"
533,2176,"2"
533,5332,"1"
533,3797,"2"
533,2650,"1"
533,2015,"2"
533,4283,"2"
534,5134,"2"
534,1947,"1"
534,1532,"1"
534,4831,"2"
534,4729,"2"
534,2682,"2"
534,2382,"1"
535,2431,"2"
535,4607,"3"
535,3861,"2"
535,3505,"4"
535,796,"1"
536,5106,"2"
536,3976,"2"
536,3387,"1"
536,3044,"1"
537,5156,"1"
537,4189,"3"
537,4063,"2"
537,1571,"1"
537,2668,"2"
537,4912,"2"
537,1828,"4"
537,852,"1"
538,5632,"1"
538,1726,"1"
538,3174,"2"
538,2359,"2"
538,3825,"2"
539,4523,"1"
539,3244,"1"
539,4441,"4"
539,2544,"2"
539,5316,"3"
539,4338,"4"
539,640,"1"
540,1597,"1"
540,4961,"2"
540,670,"1"
540,5888,"1"
540,2052,"2"
540,2522,"2"
541,5243,"2"
541,5348,"3"
542,4243,"2"
542,5261,"2"
